3946.328;2.305;pico
3948.329;1.94;vale
3950.33;4.639;pico
3952.331;4.217;vale
3954.332;5.118;pico
3958.334;1.001;vale
3960.335;4.543;pico
3962.336;4.191;vale
3964.337;4.445;pico
3966.34;4.08;vale
3968.341;4.332;pico
3970.342;1.748;vale
3972.343;3.414;pico
3976.345;1.214;vale
3978.346;1.579;pico
3980.347;1.291;vale
3982.348;2.035;pico
3984.349;1.213;vale
3986.35;2.102;pico
3988.351;1.392;vale
3992.355;4.634;pico
3994.356;2.154;vale
3996.357;3.53;pico
3998.358;3.171;vale
4000.359;4.829;pico
4002.36;4.532;vale
4004.361;4.797;pico
4006.362;4.532;vale
4008.363;5.145;pico
4012.365;2.042;vale
4016.367;4.796;pico
4020.369;2.544;vale
4022.37;2.945;pico
4026.372;1.309;vale
4036.377;3.718;pico
4038.378;3.41;vale
4040.379;3.797;pico
4042.38;3.517;vale
4044.381;3.768;pico
4048.383;1.298;vale
4050.384;1.408;pico
4054.386;1.152;vale
4056.387;1.282;pico
4058.388;0.769;vale
4060.389;0.835;pico
4062.39;0.535;vale
4068.393;4.753;pico
4072.396;0.395;vale
4078.399;4.778;pico
4080.4;1.486;vale
4082.401;2.533;pico
4084.402;2.189;vale
4086.403;2.52;pico
4094.407;0.662;vale
4098.409;4.287;pico
4100.41;0.387;vale
4102.411;5.696;pico
4104.412;5.078;vale
4106.415;5.306;pico
4108.416;0.707;vale
4114.419;4.962;pico
4116.42;0.959;vale
4118.421;4.212;pico
4120.422;3.846;vale
4122.423;4.397;pico
4124.424;2.107;vale
4126.425;2.669;pico
4128.426;1.057;vale
4132.428;5.293;pico
4136.43;0.678;vale
